Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2260.3","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1088.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2017","2017","USD","2435.2","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","USD","3008.8","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1121","Meat live weight, horse","2017","2017","USD","2300.2","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","1485.6","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2017","2017","USD","2429.4","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","3026.5","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2017","2017","USD","1257.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","407.8","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","356.7","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","676.8","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","1517","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2487.3","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","131.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","1207.8","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","201.6","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","1357.2","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","393.9","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","661.9","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","669.6","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","296.3","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","356.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","453.5","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","194.6","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","USD","360.8","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","149","Roots and tubers, nes","2017","2017","USD","236.2","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","167.2","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","403.9","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","2325.6","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","USD","41.7","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","333.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","523.1","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2017","2017","USD","1812.7","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","441","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","144.7","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","2335","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","172.3","","Official data"
"PP","Producer Prices - Annual","98","Croatia","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","156.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2017","2017","USD","1059.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","901.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","1213.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","366","Artichokes","2017","2017","USD","853.1","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","233.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","3166.6","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","3166.6","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2017","2017","USD","1521.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","383.1","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","461","Carobs","2017","2017","USD","394.4","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","586","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","529.6","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","USD","5059.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","191","Chick peas","2017","2017","USD","2366.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","1076.2","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2017","2017","USD","6073.9","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","901.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","615.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1987.8","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","569","Figs","2017","2017","USD","2411.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2017","2017","USD","450.8","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","456.4","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","USD","3652.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2017","2017","USD","3842.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","6400.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2017","2017","USD","649.1","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","439.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","201","Lentils","2017","2017","USD","1622.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1307.2","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3168.8","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","2862.3","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","USD","4533.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2180.5","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2017","2017","USD","7257.2","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","4477.1","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","360.6","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","649.1","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","721.2","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","1151.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","3008.8","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","281.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","430","Okra","2017","2017","USD","1927","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","957.9","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","394.4","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","1671.2","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","574.7","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","1104.4","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","1002.9","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","2839.8","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","223","Pistachios","2017","2017","USD","6468.4","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","1217","","Official data"
"PP","Producer Prices - Annual","50","Cyprus","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","586","","Official data"
